0.0,0.0,0.0,4.0
0.005655228284885089,0.0,0.0,4.0
0.028042402805683268,0.0,0.0,4.0
0.06666894668370023,0.0,0.0,4.0
0.12278600182511505,0.0,0.0,4.0
0.17695549155735554,0.0,0.0,4.0
0.24519284542009345,0.0,0.0,4.0
0.3175189660900587,0.0,0.0,4.0
0.3979637630485745,0.0,0.0,4.0
0.4784087961415702,0.0,0.0,4.0
0.5707373970763225,0.0,0.0,4.0
0.6498579519344707,0.0,0.0,4.0
0.7481456516012652,0.0,0.0,4.0
0.8521925626762119,0.0,0.0,4.0
0.9313669799478581,0.0,0.0,4.0
1.0285640939342542,0.0,0.0,4.0
1.1160840683279232,0.0,0.0,4.0
1.2256070623788382,0.0,0.0,4.0
1.3153382596347445,0.0,0.0,4.0
1.4202078210723983,0.0,0.0,4.0
1.5156544771886924,0.0,0.0,4.0
1.6242437015132685,0.0,0.0,4.0
1.7152959810998811,0.0,0.0,4.0
1.8164400168355115,0.0,0.0,4.0
1.9088138067366833,0.0,0.0,4.0
1.9993021809579747,0.0,0.0,4.0
2.124745513140243,0.0,0.0,4.0
2.210443777594839,0.0,0.0,4.0
2.3171392618566165,0.0,0.0,4.0
2.4238942121571094,0.0,0.0,4.0
2.506742242619759,0.0,0.0,4.0
2.613579818904214,0.0,0.0,4.0
2.705429620346286,-0.0017168159575755649,-0.013140674638709387,4.0
2.8160953292931135,-0.017881234180721094,-0.08760582232095766,4.0
2.922318041932199,-0.029908462713850364,-0.09559654601219623,4.0
3.0066312741843855,-0.04005532081173094,-0.1107796589339222,4.0
3.108451319325075,-0.06531277512080573,-0.1821561396894425,4.0
3.2130421834927985,-0.08760347138392836,-0.1912671634543903,4.0
3.301362716704088,-0.10474928053325468,-0.19130276071941607,4.0
3.40049506482964,-0.12394898821619721,-0.1912992222686429,4.0
3.496238303019064,-0.1446235788321123,-0.20697791924277095,4.0
3.5857904409601464,-0.17615776976896277,-0.27398797308439105,4.0
3.6876322415312104,-0.20886322692562428,-0.28695219995714677,4.0
3.783749524350388,-0.23973369802968741,-0.3043231047024633,4.0
3.8761195569311555,-0.2829015739588103,-0.37395818255473895,4.0
3.9671968170853913,-0.3216461489026988,-0.382681545671585,4.0
4.0710685878564785,-0.36352087332075184,-0.3827336920830549,4.0
4.148986680263775,-0.3948902348793026,-0.3827328883135017,4.0
4.252879089609789,-0.4367153668159144,-0.38273087627573293,4.0
4.34285710566025,-0.4729385923763166,-0.3827291055757915,4.0
4.426344099761286,-0.506548505089515,-0.3827274621568235,4.0
4.526531039092701,-0.5468812149808647,-0.3827254899892039,4.0
4.617436797876101,-0.5834773592997955,-0.38272370052125304,4.0
4.69535907903323,-0.6148465641427574,-0.38272216663228514,4.0
4.797400786177148,-0.6559253262104532,-0.38272015795719144,4.0
4.886454043636261,-0.6917751548309851,-0.3827184049589537,4.0
4.9764377446093935,-0.7279993642697434,-0.38271663364629027,4.0
5.0692010621807455,-0.7653423537298,-0.38271480761865456,4.0
5.1666049083193375,-0.8045532319364658,-0.3827128902445281,4.0
5.265862545136945,-0.8445101485912093,-0.3827108450663851,4.0
5.353061916473656,-0.8796127328022555,-0.38270921988175843,4.0
5.4575305038110695,-0.9251008539198469,-0.40543078097786744,4.0
5.535646270779429,-0.9717494721381158,-0.4688887459578763,4.0
5.624334375653831,-1.020048592944702,-0.4783870535724037,4.0
5.711302303147999,-1.0652118700569173,-0.47843826037721987,4.0
5.7998282902230045,-1.1137629129801498,-0.495753398002492,4.0
5.878275802441683,-1.1707596999314114,-0.5633865252805279,4.0
5.961838168692367,-1.2274567767165805,-0.5741130658030408,4.0
6.042160221238466,-1.2817940342347183,-0.5888180164030998,4.0
6.111504745107994,-1.3450865771873597,-0.6699358805865275,4.0
6.183934390260627,-1.427859042322982,-0.7649339076845989,4.0
6.254792490159893,-1.5012002267375504,-0.7775227768610281,4.0
6.321016370288872,-1.5664940948831274,-0.777595742919464,4.0
6.397263154300361,-1.6415643944831464,-0.777600633970932,4.0
6.466384424644334,-1.7096168166213115,-0.7776033271616389,4.0
6.538355705907094,-1.7804755061180098,-0.7776060946241494,4.0
6.60819053668559,-1.8492311455180166,-0.7776087790048001,4.0
6.678024504603897,-1.9179863045258863,-0.7776114633368472,4.0
6.75427093293417,-1.9930552845655558,-0.7776143941634611,4.0
6.823390794530144,-2.061108131381537,-0.777617051060191,4.0
6.903201497944433,-2.139687233614145,-0.7776201189105844,4.0
6.965194831535777,-2.200724248023739,-0.7776225018839823,4.0
7.032177580494075,-2.2666740372732748,-0.7776250766527403,4.0
7.109850758731587,-2.343149820993705,-0.7776280623620938,4.0
7.182531289644052,-2.414710336697017,-0.7776308561650941,4.0
7.249513998160707,-2.480661188197489,-0.777633430953477,4.0
7.324334252090597,-2.5543292506836957,-0.7776363070216721,4.0
7.404140896504758,-2.6329073830468794,-0.7776393747742035,4.0
7.463997887809556,-2.6918432758465123,-0.7776416756718705,4.0
7.53382857953009,-2.760599733377857,-0.777644359964323,4.0
7.609361559916666,-2.834971174549193,-0.7776472634607935,4.0
7.682042246725716,-2.9065345922211825,-0.7776500573226064,4.0
7.7511600243058805,-2.9745902417640586,-0.777652714232524,4.0
7.823129004352743,-3.0454536639131216,-0.7776554807509812,4.0
7.892246412909714,-3.11350968838196,-0.7776581376609015,4.0
7.959227322975602,-3.179462368045939,-0.7776607124493166,4.0
8.033332897628794,-3.2524307366722858,-0.7776635611219364,4.0
8.116701420675007,-3.3345204037326774,-0.7776667658786348,4.0
8.176554759397993,-3.393455929069703,-0.7776690666979501,4.0
8.246384927217763,-3.462215637909128,-0.7776717510426605,4.0
8.32619235467394,-3.540800112440498,-0.7776748189323593,4.0
8.389606313594715,-3.603242672466515,-0.7776772566447987,4.0
8.46000626392295,-3.675616648722692,-0.7938979340965256,4.0
8.521850026033928,-3.757941922550412,-0.8642617494991005,4.0
8.585805734029114,-3.837379358961856,-0.8733820765184408,4.0
8.644850079247675,-3.9079332567680276,-0.8734377167162488,4.0
8.7063851114701,-3.984174863090563,-0.8870870333225879,4.0
8.761944213963446,-4.074388503382163,-0.9592346042853779,4.0
8.817915555822522,-4.159640455763389,-0.9691446768012284,4.0
8.881257616957482,-4.252008077190033,-0.9692073104668886,4.0
8.931625807731546,-4.325384404563623,-0.9692147504527165,4.0
8.987083556732612,-4.410941535142881,-0.9888469302297859,4.0
9.029169788112464,-4.498306431487522,-1.055801545706524,4.0
9.074903262634205,-4.584964581135584,-1.064911007139768,4.0
9.124758891790382,-4.675094474482491,-1.0649749709165206,4.0
9.173695932650126,-4.763451698478087,-1.0649813974999611,4.0
9.21875372780729,-4.8448035138149805,-1.0649863058092714,4.0
