-0.29271,-1.274,0.21844,7.5
-0.22432,-1.259,0.20717,7.5
-0.15582,-1.2446,0.19535,7.5
-0.052842,-1.2241,0.17512,7.5
0.016068,-1.2118,0.15542,7.5
0.1197,-1.195,0.12673,7.5
0.15431,-1.1897,0.11804,7.5
0.22364,-1.18,0.10092,7.5
0.29307,-1.1712,0.086251,7.5
0.39733,-1.1587,0.07585,7.5
0.46689,-1.1508,0.075127,7.5
0.57133,-1.1401,0.073648,7.5
0.60618,-1.1368,0.072572,7.5
0.64103,-1.1335,0.071727,7.5
0.74565,-1.1247,0.065532,7.5
0.81546,-1.1195,0.058893,7.5
0.95518,-1.1107,0.042654,7.5
0.99013,-1.1088,0.03806,7.5
1.095,-1.104,0.02457,7.5
1.165,-1.1013,0.017587,7.5
1.2699,-1.0979,0.0097623,7.5
1.3399,-1.0961,0.0053892,7.5
1.4449,-1.0942,-0.00059523,7.5
1.5149,-1.0933,-0.0041907,7.5
1.5849,-1.093,-0.010017,7.5
1.6549,-1.0932,-0.017277,6.9391
1.6899,-1.0935,-0.021452,6.5985
1.7948,-1.0955,-0.037346,6.5083
1.8648,-1.0975,-0.0489,6.1277
1.9697,-1.1018,-0.066547,6.318
2.0396,-1.1054,-0.077235,6.0476
2.1444,-1.1121,-0.093557,6.0977
2.2142,-1.1179,-0.11017,6.1377
2.2838,-1.1253,-0.13349,6.1177
2.3533,-1.1338,-0.15871,6.2279
2.457,-1.1498,-0.20511,6.0977
2.4915,-1.156,-0.22136,6.3881
2.5601,-1.1696,-0.25461,6.1878
2.6625,-1.1928,-0.29829,6.4983
2.7303,-1.2104,-0.32606,6.2479
2.8312,-1.2394,-0.35943,6.5284
2.898,-1.2604,-0.37674,6.3982
2.9642,-1.283,-0.39533,6.7387
3.0629,-1.3189,-0.41682,6.6786
3.1283,-1.3438,-0.42339,6.7888
3.1934,-1.3695,-0.42829,6.919
3.2258,-1.3827,-0.43053,6.9691
3.3228,-1.423,-0.43328,7.3397
3.3873,-1.4503,-0.43258,7.2596
3.4837,-1.4919,-0.42955,7.5
3.5478,-1.52,-0.42835,7.5
3.6118,-1.5484,-0.42881,7.5
3.6756,-1.5771,-0.43088,7.5
